radio,mcc,net,area,cell,lat,lon,range,samples
LTE,724,2,32177,35127819,-22.9601,-43.2043,1000,4
LTE,724,2,32177,35127829,-22.9608,-43.2032,500,43
LTE,724,2,32177,35127830,-22.9645,-43.2039,857,50
LTE,724,2,32177,35127831,-22.9562,-43.204,1819,6
LTE,724,2,32177,35175702,-22.9783,-43.2257,1000,13
LTE,724,2,32177,35175703,-22.9791,-43.229,1000,11
LTE,724,2,32177,35175958,-22.9826,-43.236,1000,8
LTE,724,2,32177,35176193,-22.981,-43.2335,1000,10
LTE,724,2,32177,35176194,-22.9836,-43.2378,1663,14
LTE,724,2,32177,35176718,-22.9706,-43.2549,1000,4
LTE,724,2,32177,35180565,-22.9736,-43.2032,524,48
LTE,724,2,32177,35180567,-22.9754,-43.2028,624,49
LTE,724,2,32177,35180992,-22.9696,-43.2058,1000,16
LTE,724,2,32177,35182357,-22.9623,-43.2039,2532,50
LTE,724,2,32177,35182358,-22.9703,-43.2064,1000,4
LTE,724,2,32177,35182862,-22.9705,-43.2499,1000,20
LTE,724,2,32177,35182870,-22.9641,-43.2027,1000,1
LTE,724,2,32177,35182871,-22.9659,-43.2027,1000,4
LTE,724,2,32177,35183638,-22.9644,-43.2149,1000,4
LTE,724,2,32177,35184327,-22.9931,-43.2526,1000,11
LTE,724,2,32177,35185088,-22.9794,-43.2176,1000,5
LTE,724,2,32177,35185092,-22.9793,-43.2198,1000,4
LTE,724,2,32177,35185093,-22.9795,-43.2208,1000,1
LTE,724,2,32177,35185094,-22.9792,-43.2217,1000,5
LTE,724,2,32177,35185095,-22.9774,-43.221,1000,4
LTE,724,2,32177,35185097,-22.9772,-43.2195,1000,4
LTE,724,2,32177,35185099,-22.9777,-43.2186,1000,2
LTE,724,2,32177,35185100,-22.9788,-43.2179,1000,5
LTE,724,2,32177,35221249,-22.9506,-43.2054,4459,20
LTE,724,2,32178,34607361,-22.874,-43.2068,1000,4
LTE,724,2,32178,34607381,-22.876,-43.2087,1000,5
LTE,724,2,32178,34607382,-22.8776,-43.2105,1000,5
LTE,724,2,32178,34607625,-22.8846,-43.2167,1000,1
LTE,724,2,32178,34607626,-22.8895,-43.2168,1000,12
LTE,724,2,32178,34607627,-22.8888,-43.2201,1000,5
LTE,724,2,32178,34607638,-22.8767,-43.2088,1539,47
LTE,724,2,32178,34861767,-22.8961,-43.2192,1000,4
LTE,724,2,32178,34889993,-22.8938,-43.214,1000,8
LTE,724,2,32178,34911235,-22.9045,-43.2446,1000,3
LTE,724,2,32178,34914561,-22.8877,-43.2936,1000,4
LTE,724,2,32178,34914563,-22.8904,-43.2969,1000,14
LTE,724,2,32178,34926869,-22.8763,-43.2749,1000,9
LTE,724,2,32178,34926871,-22.8788,-43.278,1000,8
LTE,724,2,32178,34934281,-22.9035,-43.2561,1000,1
LTE,724,2,32178,34934283,-22.9036,-43.2573,1000,1
LTE,724,2,32178,34934285,-22.9032,-43.2534,1000,4
LTE,724,2,32178,34965444,-22.9097,-43.2056,1000,6
LTE,724,2,32178,34965445,-22.9096,-43.2032,1000,11
LTE,724,2,32178,34965446,-22.9099,-43.2064,1000,4
LTE,724,2,32178,34965447,-22.9062,-43.2097,1000,11
LTE,724,2,32178,35008257,-22.8945,-43.2266,1000,20
LTE,724,2,32178,35022277,-22.888,-43.2251,1000,4
LTE,724,2,32178,35050261,-22.8925,-43.2989,1000,5
LTE,724,2,32178,35050263,-22.8991,-43.3026,1000,22
LTE,724,2,32178,35064512,-22.892,-43.2219,1000,9
LTE,724,2,32178,35064516,-22.8966,-43.2137,1000,8
LTE,724,2,32178,35064517,-22.8943,-43.2201,1000,5
LTE,724,2,32178,35074069,-22.9003,-43.2101,1000,4
LTE,724,2,32178,35074070,-22.9014,-43.21,1000,4
LTE,724,2,32178,35074071,-22.8968,-43.2124,905,37
LTE,724,2,32178,35074581,-22.8762,-43.2288,2864,25
LTE,724,2,32178,35074582,-22.9032,-43.2156,1000,18
LTE,724,2,32178,35219477,-22.8859,-43.2843,1000,1
LTE,724,2,32178,35241663,-22.8748,-43.2711,1000,10
LTE,724,2,32178,35251721,-22.9166,-43.2617,1000,8
LTE,724,2,32178,35251722,-22.914,-43.2641,1000,5
LTE,724,2,32178,35251723,-22.912,-43.2639,1000,8
LTE,724,2,32178,35251735,-22.9122,-43.2666,1000,9
LTE,724,2,32178,35252167,-22.9093,-43.2699,1000,3
LTE,724,2,32178,35252169,-22.9106,-43.2691,1000,4
LTE,724,2,32178,35253781,-22.8848,-43.2837,1000,1
LTE,724,2,32178,35253783,-22.8854,-43.2915,1000,7
LTE,724,2,32178,35254719,-22.8814,-43.2823,1000,4
LTE,724,2,32178,35254720,-22.8806,-43.2803,1000,4
LTE,724,2,32178,35254731,-22.8825,-43.2861,1000,4
LTE,724,2,32178,35254732,-22.882,-43.2842,1000,4
LTE,724,2,32178,35256342,-22.896,-43.2407,1000,1
LTE,724,2,32178,35257353,-22.9011,-43.2479,1000,1
LTE,724,2,32178,35257355,-22.9035,-43.2566,1000,1
LTE,724,2,32178,35257358,-22.9034,-43.2461,1000,5
LTE,724,2,32178,35257359,-22.903,-43.2496,1000,9
LTE,724,2,32178,35257365,-22.9012,-43.2482,1000,1
LTE,724,2,32178,35257866,-22.8971,-43.2486,1000,1
LTE,724,2,32178,35258114,-22.8709,-43.2562,658,42
LTE,724,2,32178,35258115,-22.8731,-43.2592,750,50
LTE,724,2,32178,35258135,-22.8716,-43.263,519,29
LTE,724,2,32178,35258625,-22.9048,-43.2993,3816,42
LTE,724,2,32178,35258645,-22.9067,-43.3063,1000,4
LTE,724,2,32178,35262655,-22.8963,-43.2129,1000,4
LTE,724,2,32178,35262998,-22.8946,-43.2153,1000,4
LTE,724,2,32178,35263169,-22.8845,-43.2159,857,25
LTE,724,2,32178,35263177,-22.8898,-43.2237,1000,5
LTE,724,2,32178,35263179,-22.887,-43.2249,1000,8
LTE,724,2,32178,35263199,-22.8881,-43.2232,1000,1
LTE,724,2,32178,35263245,-22.8851,-43.2352,1000,8
LTE,724,2,32178,35263424,-22.8876,-43.2343,1000,3
LTE,724,2,32178,35263754,-22.8812,-43.2149,1000,1
LTE,724,2,32178,35263765,-22.8752,-43.2079,1000,4
LTE,724,2,32178,35263766,-22.882,-43.2145,1000,6
LTE,724,2,32178,35264001,-22.8677,-43.2345,1770,50
LTE,724,2,32178,35264002,-22.8815,-43.2304,2066,50
LTE,724,2,32178,35264003,-22.8701,-43.2374,1117,50
LTE,724,2,32178,35264198,-22.8766,-43.2322,1000,7
LTE,724,2,32178,35264709,-22.8841,-43.2364,1000,3
LTE,724,2,32178,35264711,-22.8817,-43.2387,1000,2
LTE,724,2,32178,35264716,-22.8783,-43.241,1000,3
LTE,724,2,32178,35264729,-22.8851,-43.2356,1000,7
LTE,724,2,32178,35264960,-22.8804,-43.224,1000,1
LTE,724,2,32178,35264964,-22.8856,-43.2256,1000,16
LTE,724,2,32178,35264965,-22.8814,-43.2375,1223,49
LTE,724,2,32178,35264967,-22.8822,-43.23,1000,4
LTE,724,2,32178,35264969,-22.881,-43.2307,1000,4
LTE,724,2,32178,35264970,-22.879,-43.2319,1000,4
LTE,724,2,32178,35264989,-22.8832,-43.2291,1000,1
LTE,724,2,32178,35340823,-22.8832,-43.2887,1000,8
LTE,724,2,32178,35341577,-22.904,-43.2614,1000,12
LTE,724,2,32178,35341589,-22.9048,-43.2653,1000,1
LTE,724,2,32178,35341590,-22.9059,-43.2689,1000,8
LTE,724,2,32178,35350530,-22.9028,-43.2102,1000,7
LTE,724,2,32178,35350531,-22.8993,-43.211,1000,11
LTE,724,2,32178,35350549,-22.898,-43.2068,1000,1
LTE,724,2,32178,35350550,-22.9047,-43.2099,1000,13
LTE,724,2,32178,35350551,-22.8981,-43.2114,1000,8
LTE,724,2,32179,34818827,-22.8341,-43.3237,1000,4
LTE,724,2,32179,34818839,-22.8316,-43.3247,1000,7
LTE,724,2,32179,34882314,-22.8345,-43.3251,1000,6
LTE,724,2,32179,34945853,-22.8279,-43.3427,2068,22
LTE,724,2,32179,34945994,-22.8267,-43.3394,1000,1
LTE,724,2,32179,34945996,-22.8222,-43.3378,1000,1
LTE,724,2,32179,35115199,-22.7958,-43.3572,1000,1
LTE,724,2,32179,35115200,-22.8072,-43.3526,1000,1
LTE,724,2,32179,35115201,-22.8009,-43.3427,1000,1
LTE,724,2,32179,35116997,-22.8176,-43.3227,1000,1
LTE,724,2,32179,35116998,-22.8156,-43.3274,1000,1
LTE,724,2,32179,35117003,-22.8115,-43.3357,1000,1
LTE,724,2,32179,35117018,-22.8142,-43.3284,1000,1
LTE,724,2,32179,35117022,-22.8123,-43.3318,1000,1
LTE,724,2,32179,35124749,-22.8321,-43.3245,1000,6
LTE,724,2,32179,35124751,-22.8368,-43.3621,4628,43
LTE,724,2,32179,35125188,-22.8354,-43.3594,1000,1
LTE,724,2,32179,35225870,-22.8356,-43.3613,1000,2
LTE,724,2,32179,35337218,-22.8077,-43.3426,1000,1
LTE,724,2,32179,35337219,-22.8067,-43.3559,1000,1
LTE,724,2,32179,35337226,-22.8061,-43.3437,1000,1
LTE,724,2,32179,35337227,-22.8058,-43.3521,1000,1
LTE,724,2,32179,35337237,-22.8022,-43.3468,1000,1
LTE,724,2,32179,35337238,-22.8076,-43.3454,1000,1
LTE,724,2,32179,35337239,-22.8073,-43.3578,1000,1
LTE,724,2,32181,34609418,-22.9793,-43.2764,1000,3
LTE,724,2,32181,34817815,-22.9953,-43.2585,1000,10
LTE,724,2,32181,34892821,-23.004,-43.3249,1000,4
LTE,724,2,32181,34892822,-23.0054,-43.327,1000,8
LTE,724,2,32181,35009039,-22.9855,-43.2724,1000,19
LTE,724,2,32181,35009046,-22.9982,-43.2695,1000,3
LTE,724,2,32181,35009047,-23.0001,-43.2719,1000,8
LTE,724,2,32181,35020053,-23.0036,-43.3236,1000,4
LTE,724,2,32181,35021845,-23.0072,-43.3078,1000,7
LTE,724,2,32181,35038998,-23.0078,-43.3044,1000,7
LTE,724,2,32181,35038999,-23.0102,-43.3021,1000,7
LTE,724,2,32181,35105293,-22.9682,-43.2788,1000,8
LTE,724,2,32181,35138838,-23.012,-43.2919,1000,1
LTE,724,2,32181,35139349,-23.0127,-43.294,1000,8
LTE,724,2,32181,35139350,-23.013,-43.2977,1000,7
LTE,724,2,32181,35139351,-23.0119,-43.2999,1000,4
LTE,724,2,32181,35140118,-23.007,-43.3104,1000,4
LTE,724,2,32181,35140119,-23.0068,-43.3134,1000,8
LTE,724,2,32181,35140887,-23.0081,-43.3304,1000,4
LTE,724,2,32181,35141129,-23.0037,-43.3232,1000,1
LTE,724,2,32181,35141141,-23.0045,-43.3216,1000,7
LTE,724,2,32181,35141142,-23.0059,-43.3178,1000,11
LTE,724,2,32181,35142081,-23.0002,-43.3378,1000,1
LTE,724,2,32181,35142089,-23.0001,-43.3428,1000,3
LTE,724,2,32181,35150786,-23.007,-43.3296,1000,6
LTE,724,2,32181,35153153,-23.0097,-43.3303,1000,10
LTE,724,2,32181,35153175,-23.0109,-43.3325,1000,7
LTE,724,2,32181,35153430,-23.012,-43.2919,1000,1
LTE,724,2,32181,35177997,-22.9986,-43.268,1000,4
LTE,724,2,32181,35177998,-23.002,-43.3294,1321,50
LTE,724,2,32181,35178005,-22.9981,-43.266,1000,15
LTE,724,2,32181,35178006,-22.9978,-43.2692,1000,9
LTE,724,2,32181,35178007,-22.9986,-43.2707,1000,13
LTE,724,2,32181,35178250,-22.9931,-43.274,1000,22
LTE,724,2,32181,35178262,-22.9932,-43.2648,1398,23
LTE,724,2,32181,35178763,-22.9946,-43.2737,1000,3
LTE,724,2,32181,35178773,-22.9957,-43.2594,1000,22
LTE,724,2,32181,35178774,-22.9967,-43.2613,1000,4
LTE,724,2,32181,35178775,-22.996,-43.2667,1000,4
LTE,724,2,32181,35274261,-22.976,-43.2788,1000,5
LTE,724,2,32181,35274262,-22.9771,-43.2782,1000,1
LTE,724,2,32181,35274263,-22.975,-43.28,1000,12
LTE,724,2,32182,34804501,-22.9358,-43.176,1000,7
LTE,724,2,32182,34804503,-22.9383,-43.1767,1000,4
LTE,724,2,32182,35036426,-22.9293,-43.1727,1000,8
LTE,724,2,32182,35080969,-22.9322,-43.1736,1000,4
LTE,724,2,32182,35130133,-22.9386,-43.1707,1000,4
LTE,724,2,32182,35132105,-22.9324,-43.182,1000,1
LTE,724,2,32182,35132693,-22.9219,-43.1725,1000,15
LTE,724,2,32182,35132695,-22.9227,-43.1775,1000,1
LTE,724,2,32182,35132951,-22.9172,-43.1749,1000,7
LTE,724,2,32182,35133663,-22.9332,-43.1852,1000,1
LTE,724,2,32182,35135509,-22.9341,-43.1737,1000,4
LTE,724,2,32182,35138049,-22.9372,-43.1769,1000,19
LTE,724,2,32182,35138050,-22.9357,-43.1766,3639,31
LTE,724,2,32182,35138069,-22.9347,-43.1768,1000,3
LTE,724,2,32182,35138070,-22.9402,-43.1707,1000,4
LTE,724,2,32183,34800662,-23.0158,-43.4131,1000,11
LTE,724,2,32183,34800907,-22.9731,-43.3929,1000,1
LTE,724,2,32183,34801686,-23.0186,-43.4839,1000,4
LTE,724,2,32183,34801687,-23.0189,-43.4851,1000,3
LTE,724,2,32183,34984203,-22.9731,-43.3785,1000,1
LTE,724,2,32183,34984215,-22.9732,-43.3785,1000,1
LTE,724,2,32183,34986518,-23.0122,-43.3841,1000,22
LTE,724,2,32183,35012630,-23.0129,-43.3916,1000,10
LTE,724,2,32183,35013909,-22.9997,-43.4044,1000,11
LTE,724,2,32183,35013910,-22.9995,-43.4082,1000,6
LTE,724,2,32183,35014678,-23.0239,-43.453,1000,10
LTE,724,2,32183,35014679,-23.0258,-43.4593,1000,11
LTE,724,2,32183,35019797,-23.0002,-43.3929,1000,4
LTE,724,2,32183,35019799,-23.0001,-43.3946,1000,3
LTE,724,2,32183,35025685,-23.0032,-43.4255,1000,7
LTE,724,2,32183,35025686,-23.0039,-43.4277,1000,4
LTE,724,2,32183,35026965,-23.0076,-43.4409,1000,9
LTE,724,2,32183,35026966,-23.007,-43.4385,1000,2
LTE,724,2,32183,35027478,-23.018,-43.4264,1000,21
LTE,724,2,32183,35038742,-23.0153,-43.4098,1000,4
LTE,724,2,32183,35080726,-23.0166,-43.4185,1000,11
LTE,724,2,32183,35082005,-23.0206,-43.4938,1000,19
LTE,724,2,32183,35082007,-23.02,-43.5017,1000,10
LTE,724,2,32183,35082261,-22.9674,-43.392,1000,7
LTE,724,2,32183,35082517,-23.0102,-43.4509,1000,18
LTE,724,2,32183,35082518,-23.0131,-43.4621,1000,7
LTE,724,2,32183,35082519,-23.0116,-43.4566,1000,1
LTE,724,2,32183,35082762,-23.0189,-43.5173,1000,1
LTE,724,2,32183,35082773,-23.0173,-43.5117,686,26
LTE,724,2,32183,35082774,-23.0186,-43.5168,1000,1
LTE,724,2,32183,35082775,-23.0143,-43.5236,1052,11
LTE,724,2,32183,35083030,-23.0164,-43.4752,1000,18
LTE,724,2,32183,35083031,-23.0179,-43.4814,1000,7
LTE,724,2,32183,35083286,-23.0226,-43.4478,1000,4
LTE,724,2,32183,35083287,-23.0212,-43.4425,1000,21
LTE,724,2,32183,35143427,-22.9997,-43.3932,4062,28
LTE,724,2,32183,35143445,-23.0,-43.3956,1000,2
LTE,724,2,32183,35143447,-22.9998,-43.3997,1000,7
LTE,724,2,32183,35144128,-23.0001,-43.4149,1000,4
LTE,724,2,32183,35144130,-22.9998,-43.4132,1000,4
LTE,724,2,32183,35144132,-22.9996,-43.411,1000,7
LTE,724,2,32183,35144384,-23.0058,-43.4338,1000,7
LTE,724,2,32183,35144385,-23.0048,-43.4304,1000,9
LTE,724,2,32183,35144393,-23.0066,-43.4367,1000,5
LTE,724,2,32183,35144469,-23.0097,-43.4489,1000,7
LTE,724,2,32183,35144471,-23.0102,-43.451,1000,4
LTE,724,2,32183,35145409,-23.0313,-43.4821,1000,1
LTE,724,2,32183,35145410,-23.0294,-43.4847,1000,1
LTE,724,2,32183,35145493,-23.0194,-43.4873,1000,7
LTE,724,2,32183,35145495,-23.0203,-43.4909,1000,4
LTE,724,2,32183,35146517,-23.0133,-43.3956,1000,6
LTE,724,2,32183,35146518,-23.0143,-43.4032,1000,14
LTE,724,2,32183,35146773,-23.0196,-43.4348,1000,14
LTE,724,2,32183,35151297,-23.0005,-43.4171,1000,7
LTE,724,2,32183,35151300,-23.0011,-43.4194,1000,4
LTE,724,2,32183,35151301,-23.0016,-43.4207,1000,3
LTE,724,2,32183,35151303,-23.0023,-43.4227,1000,6
LTE,724,2,32183,35151381,-23.0084,-43.4441,1000,4
LTE,724,2,32183,35155211,-23.0107,-43.4668,1000,1
LTE,724,2,32183,35155215,-23.011,-43.4666,1000,2
LTE,724,2,32183,35155223,-23.0111,-43.4671,1000,13
LTE,724,2,32183,35155396,-23.0137,-43.4647,1000,5
LTE,724,2,32183,35155397,-23.0141,-43.4663,1000,5
LTE,724,2,32183,35155398,-23.0145,-43.4679,1000,5
LTE,724,2,32183,35155399,-23.0149,-43.4695,1000,5
LTE,724,2,32183,35155970,-23.0275,-43.4723,3785,10
LTE,724,2,32183,35155978,-23.0287,-43.473,1000,6
LTE,724,2,32183,35155989,-23.0279,-43.4652,1000,16
LTE,724,2,32183,35155990,-23.03,-43.4734,500,31
LTE,724,2,32183,35191810,-22.9982,-43.3852,6090,49
LTE,724,2,32183,35191811,-23.0011,-43.3937,5464,50
LTE,724,2,32183,35191818,-23.0017,-43.3844,1000,1
LTE,724,2,32183,35342102,-23.013,-43.4623,1000,9
LTE,724,2,32184,34612493,-22.5318,-43.2345,1000,3
LTE,724,2,32184,34916355,-22.8213,-43.6211,1035,10
LTE,724,2,32184,34916363,-22.8355,-43.6399,1000,2
LTE,724,2,32184,34916367,-22.8364,-43.6413,1000,3
LTE,724,2,32184,34916373,-22.8332,-43.614,1000,10
LTE,724,2,32184,34916375,-22.8254,-43.6187,1561,13
LTE,724,2,32184,34935565,-22.6695,-43.3776,1000,6
LTE,724,2,32184,34936343,-22.7479,-43.4785,1000,1
LTE,724,2,32184,34937292,-22.7564,-43.488,1000,1
LTE,724,2,32184,34938047,-22.7282,-43.4671,1000,1
LTE,724,2,32184,34960131,-22.6821,-43.4611,1000,16
LTE,724,2,32184,34960142,-22.6847,-43.4475,1000,16
LTE,724,2,32184,34960143,-22.6827,-43.4564,1464,22
LTE,724,2,32184,34988559,-22.8346,-43.6384,1000,5
LTE,724,2,32184,34988801,-22.7602,-43.4997,1000,1
LTE,724,2,32184,34988809,-22.7602,-43.4997,1000,1
LTE,724,2,32184,34988813,-22.7602,-43.4997,1000,2
LTE,724,2,32184,34988821,-22.7612,-43.5017,1000,2
LTE,724,2,32184,34989325,-22.6834,-43.4198,1000,21
LTE,724,2,32184,34989825,-22.6818,-43.4697,1000,16
LTE,724,2,32184,34989837,-22.6823,-43.466,1000,11
LTE,724,2,32184,34989839,-22.6818,-43.4732,1000,6
LTE,724,2,32184,34990338,-22.7465,-43.446,1000,1
LTE,724,2,32184,34990527,-22.7419,-43.4538,1000,1
LTE,724,2,32184,35294485,-22.7376,-43.4795,1000,1
LTE,724,2,32184,35294487,-22.7405,-43.4928,1000,1
LTE,724,2,32184,35294979,-22.7389,-43.4585,1000,1
LTE,724,2,32184,35295434,-22.7485,-43.4431,1000,1
LTE,724,2,32184,35297033,-22.6975,-43.4303,1000,1
LTE,724,2,32184,35297037,-22.6865,-43.4345,1594,8
LTE,724,2,32184,35297045,-22.6886,-43.4381,1000,6
LTE,724,2,32184,35297289,-22.6854,-43.5218,1000,6
LTE,724,2,32184,35297293,-22.6859,-43.5198,1314,23
LTE,724,2,32184,35297807,-22.6835,-43.477,1000,11
LTE,724,2,32184,35297985,-22.6941,-43.4573,1000,1
LTE,724,2,32184,35298005,-22.6939,-43.4571,1000,1
LTE,724,2,32184,35298050,-22.6871,-43.4446,1000,11
LTE,724,2,32184,35298070,-22.6889,-43.4409,1000,6
LTE,724,2,32184,35299266,-22.7613,-43.4218,1000,1
LTE,724,2,32184,35299268,-22.7618,-43.4255,1000,1
LTE,724,2,32184,35300609,-22.8644,-43.6,1000,20
LTE,724,2,32184,35300809,-22.8344,-43.6382,1000,2
LTE,724,2,32184,35300811,-22.8393,-43.6104,1000,18
LTE,724,2,32184,35300812,-22.8484,-43.6041,1000,12
LTE,724,2,32184,35300831,-22.8387,-43.6107,1000,4
LTE,724,2,32184,35302158,-22.7602,-43.4997,1000,1
LTE,724,2,32184,35302677,-22.7437,-43.5106,1000,1
LTE,724,2,32184,35312911,-22.8669,-43.587,1189,48
LTE,724,2,32184,35312918,-22.8653,-43.5724,1000,13
LTE,724,2,32184,35337987,-22.854,-43.602,1000,6
LTE,724,2,32184,35620109,-22.6869,-43.486,946,46
LTE,724,2,32184,35620110,-22.6876,-43.5051,1317,50
LTE,724,2,32184,35622665,-22.6963,-43.7681,7999,23
LTE,724,2,32184,35622666,-22.7051,-43.7418,2879,22
LTE,724,2,32184,35622667,-22.7003,-43.7541,1000,6
LTE,724,2,32186,34858241,-22.8256,-43.2759,1084,24
LTE,724,2,32186,34858243,-22.8244,-43.2781,1000,1
LTE,724,2,32186,34859286,-22.8679,-43.1932,1000,21
LTE,724,2,32186,34919435,-22.8274,-43.3254,1000,9
LTE,724,2,32186,34940383,-22.8166,-43.3032,1000,1
LTE,724,2,32186,34977290,-22.8601,-43.2343,1000,3
LTE,724,2,32186,35031829,-22.8101,-43.2739,1000,1
LTE,724,2,32186,35031831,-22.809,-43.2766,1000,1
LTE,724,2,32186,35078934,-22.8488,-43.2399,830,30
LTE,724,2,32186,35078935,-22.8449,-43.2385,1000,1
LTE,724,2,32186,35114254,-22.8155,-43.2893,1000,1
LTE,724,2,32186,35114431,-22.8175,-43.2854,1000,1
LTE,724,2,32186,35114433,-22.8076,-43.2805,1000,1
LTE,724,2,32186,35114434,-22.8118,-43.2827,1000,1
LTE,724,2,32186,35114436,-22.8149,-43.2894,1000,1
LTE,724,2,32186,35114437,-22.8143,-43.2947,1000,1
LTE,724,2,32186,35114443,-22.8064,-43.2892,1000,1
LTE,724,2,32186,35114444,-22.8071,-43.2874,1000,1
LTE,724,2,32186,35114453,-22.8075,-43.281,1000,1
LTE,724,2,32186,35114456,-22.8149,-43.2991,1000,8
LTE,724,2,32186,35117321,-22.8194,-43.3147,924,39
LTE,724,2,32186,35117323,-22.8165,-43.3009,2063,7
LTE,724,2,32186,35117325,-22.8163,-43.3048,1000,11
LTE,724,2,32186,35117333,-22.8197,-43.3085,1000,1
LTE,724,2,32186,35119125,-22.8278,-43.276,1000,1
LTE,724,2,32186,35119374,-22.8362,-43.2598,1564,7
LTE,724,2,32186,35119381,-22.8174,-43.2748,1000,1
LTE,724,2,32186,35119383,-22.8201,-43.2826,1000,1
LTE,724,2,32186,35221013,-22.8148,-43.2463,1000,4
LTE,724,2,32186,35221014,-22.8143,-43.2465,1000,1
LTE,724,2,32186,35243533,-22.8193,-43.2359,1000,22
LTE,724,2,32186,35243535,-22.8144,-43.2435,1000,12
LTE,724,2,32186,35244297,-22.832,-43.2372,1000,1
LTE,724,2,32186,35244298,-22.8288,-43.249,1000,1
LTE,724,2,32186,35244299,-22.8188,-43.2392,1000,1
LTE,724,2,32186,35244565,-22.8322,-43.2376,1000,1
LTE,724,2,32186,35244566,-22.84,-43.241,1000,7
LTE,724,2,32186,35244567,-22.8315,-43.2372,918,34
LTE,724,2,32186,35259393,-22.8728,-43.2545,9012,27
LTE,724,2,32186,35259394,-22.8724,-43.254,2710,50
LTE,724,2,32186,35259414,-22.8721,-43.2514,1000,13
LTE,724,2,32186,35259584,-22.8708,-43.246,1000,15
LTE,724,2,32186,35259585,-22.8721,-43.2457,1000,14
LTE,724,2,32186,35259846,-22.8663,-43.2553,1000,1
LTE,724,2,32186,35260163,-22.8472,-43.2512,9073,50
LTE,724,2,32186,35260363,-22.8441,-43.2501,1000,1
LTE,724,2,32186,35260364,-22.8414,-43.2484,1000,1
LTE,724,2,32186,35260383,-22.8406,-43.2534,1000,21
LTE,724,2,32186,35260610,-22.8364,-43.2588,1000,7
LTE,724,2,32186,35260619,-22.8331,-43.265,1000,12
LTE,724,2,32186,35260939,-22.851,-43.2475,1000,5
LTE,724,2,32186,35319818,-22.8711,-43.1547,1000,4
LTE,724,2,32186,35321366,-22.8581,-43.2295,1000,1
LTE,724,2,32186,35321877,-22.8688,-43.1814,1000,14
LTE,724,2,32186,35329801,-22.8598,-43.248,1000,2
LTE,724,2,32186,35329813,-22.8454,-43.2506,2021,27
LTE,724,2,32186,35329814,-22.8616,-43.2475,1000,19
LTE,724,2,32186,35330562,-22.8625,-43.2329,1000,6
LTE,724,2,32186,35330570,-22.864,-43.2338,1000,3
LTE,724,2,32186,35330581,-22.8548,-43.239,1015,43
LTE,724,2,32186,35330582,-22.8614,-43.2344,1000,15
LTE,724,2,32186,35330583,-22.8674,-43.2415,1000,17
LTE,724,2,32187,34796821,-22.5253,-43.2345,1000,4
LTE,724,2,32187,34864139,-22.884,-43.4077,1000,1
LTE,724,2,32187,34875669,-22.8679,-43.4394,1000,1
LTE,724,2,32187,34884111,-22.8555,-43.4811,1000,11
LTE,724,2,32187,34891786,-22.8631,-43.4172,1798,21
LTE,724,2,32187,35033611,-22.8532,-43.3942,1000,1
LTE,724,2,32187,35035669,-22.8546,-43.3968,1000,1
LTE,724,2,32187,35116291,-22.8511,-43.3884,2081,50
LTE,724,2,32187,35116500,-22.849,-43.3833,1000,14
LTE,724,2,32187,35241749,-22.8626,-43.442,4163,50
LTE,724,2,32187,35306951,-22.8705,-43.4307,1000,1
LTE,724,2,32187,35307543,-22.8937,-43.3994,1000,1
LTE,724,2,32187,35340053,-22.869,-43.4124,1000,1
LTE,724,2,32188,34607893,-22.9013,-43.1793,1000,2
LTE,724,2,32188,34806530,-22.8692,-43.1923,1702,43
LTE,724,2,32188,34806531,-22.8918,-43.2166,1000,11
LTE,724,2,32188,34806551,-22.8919,-43.215,1000,4
LTE,724,2,32188,34807573,-22.9136,-43.1797,1000,1
LTE,724,2,32188,34808341,-22.9036,-43.1751,1000,2
LTE,724,2,32188,34808597,-22.9045,-43.1741,1000,3
LTE,724,2,32188,34978829,-22.8707,-43.1605,1000,1
LTE,724,2,32188,34979095,-22.9029,-43.1785,1000,1
LTE,724,2,32188,34979862,-22.9131,-43.1902,1000,23
LTE,724,2,32188,34979863,-22.9115,-43.1932,1000,4
LTE,724,2,32188,34980117,-22.914,-43.1868,1000,14
LTE,724,2,32188,34981141,-22.9006,-43.1779,1000,4
LTE,724,2,32188,35016727,-22.9004,-43.1812,1000,1
LTE,724,2,32188,35017238,-22.9055,-43.1924,1000,8
LTE,724,2,32188,35017239,-22.9044,-43.1895,1000,10
LTE,724,2,32188,35021590,-22.9091,-43.1795,1000,1
LTE,724,2,32188,35023893,-22.8994,-43.1795,1000,1
LTE,724,2,32188,35035147,-22.9069,-43.197,1000,3
LTE,724,2,32188,35035158,-22.9063,-43.1952,1000,15
LTE,724,2,32188,35035159,-22.9074,-43.1972,1000,7
LTE,724,2,32188,35079957,-22.9017,-43.1816,1000,1
LTE,724,2,32188,35080469,-22.9127,-43.1846,1000,4
LTE,724,2,32188,35157696,-22.9068,-43.173,1000,11
LTE,724,2,32188,35157698,-22.8712,-43.1554,1000,11
LTE,724,2,32188,35158039,-22.9027,-43.1757,1000,8
LTE,724,2,32188,35158470,-22.9009,-43.1768,1000,2
LTE,724,2,32188,35158730,-22.8681,-43.1888,1000,8
LTE,724,2,32188,35160258,-22.9056,-43.1929,1000,10
LTE,724,2,32188,35160266,-22.909,-43.1944,1000,5
LTE,724,2,32188,35164181,-22.9137,-43.1802,1000,18
LTE,724,2,32188,35164949,-22.913,-43.1678,1000,1
